N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Temperature_C,Humidity_%,pH,Crop_cotton,Crop_maize,Crop_rice
66.99375,29.775,42.181250000000006,22,70,6.0,False,True,False
12.01986,5.34216,7.56806,22,70,6.0,False,True,False
27.42525,12.189,17.26775,22,70,6.0,False,True,False
58.03724999999999,27.85788,51.07278,25,80,6.5,False,False,True
27.77139,12.34284,17.485689999999998,22,70,6.0,False,True,False
27.234,13.072319999999998,23.96592,25,80,6.5,False,False,True
2.14245,0.9522,2.14245,28,65,6.0,True,False,False
25.45848,14.1436,25.45848,20,60,6.5,False,False,False
56.49725,27.11868,49.71758,25,80,6.5,False,False,True
134.77238999999997,59.89883999999999,84.85668999999999,22,70,6.0,False,True,False
5.4,2.4000000000000004,5.4,28,65,6.0,True,False,False
36.26073,16.115879999999997,22.83083,22,70,6.0,False,True,False
2.3625,1.0499999999999998,2.3625,28,65,6.0,True,False,False
31.500090000000004,14.000040000000002,19.83339,22,70,6.0,False,True,False
2.32119,1.03164,2.32119,28,65,6.0,True,False,False
13.28346,7.3797,13.28346,20,60,6.5,False,False,False
87.302,41.90496,76.82576,25,80,6.5,False,False,True
5.932980000000001,3.2961,5.932980000000001,20,60,6.5,False,False,False
31.36023,13.93788,19.74533,22,70,6.0,False,True,False
12.00006,6.6667,12.00006,20,60,6.5,False,False,False
9.72,4.32,9.72,28,65,6.0,True,False,False
20.25,9.0,20.25,28,65,6.0,True,False,False
20.71475,9.94308,18.22898,25,80,6.5,False,False,True
20.43925,9.81084,17.98654,25,80,6.5,False,False,True
64.4625,30.942,56.727,25,80,6.5,False,False,True
10.0413,5.578500000000001,10.0413,20,60,6.5,False,False,False
19.19646,8.53176,12.08666,22,70,6.0,False,True,False
5.46129,2.4272400000000003,5.46129,28,65,6.0,True,False,False
50.35775,24.17172,44.31482,25,80,6.5,False,False,True
15.74991,6.99996,9.91661,22,70,6.0,False,True,False
25.0,12.0,22.0,25,80,6.5,False,False,True
17.74278,7.885679999999999,11.17138,22,70,6.0,False,True,False
30.05875,14.428199999999997,26.451699999999995,25,80,6.5,False,False,True
168.47325,74.877,106.07575,22,70,6.0,False,True,False
52.908,25.39584,46.55904,25,80,6.5,False,False,True
6.924419999999999,3.07752,6.924419999999999,28,65,6.0,True,False,False
8.08704,4.4928,8.08704,20,60,6.5,False,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
15.20532,6.75792,15.20532,28,65,6.0,True,False,False
25.00011,11.111159999999998,15.740809999999998,22,70,6.0,False,True,False
1.70883,0.7594799999999999,1.70883,28,65,6.0,True,False,False
6.654599999999999,3.697,6.654599999999999,20,60,6.5,False,False,False
24.69875,11.8554,21.7349,25,80,6.5,False,False,True
40.89312,18.17472,25.74752,22,70,6.0,False,True,False
52.99884,23.55504,33.36964,22,70,6.0,False,True,False
15.42861,6.85716,9.71431,22,70,6.0,False,True,False
15.60546,8.6697,15.60546,20,60,6.5,False,False,False
45.32571,20.14476,28.53841,22,70,6.0,False,True,False
66.81825,32.07276,58.80006,25,80,6.5,False,False,True
7.79922,3.46632,7.79922,28,65,6.0,True,False,False
7.714169999999999,3.42852,4.857069999999999,22,70,6.0,False,True,False
67.5,30.0,42.5,22,70,6.0,False,True,False
44.14284000000001,19.61904,27.793640000000003,22,70,6.0,False,True,False
2.99997,1.33332,2.99997,28,65,6.0,True,False,False
55.471,26.62608,48.81448,25,80,6.5,False,False,True
22.26575,10.68756,19.59386,25,80,6.5,False,False,True
8.7921,4.8845,8.7921,20,60,6.5,False,False,False
9.57906,4.25736,9.57906,28,65,6.0,True,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
2.76912,1.23072,1.74352,22,70,6.0,False,True,False
17.65746,9.8097,17.65746,20,60,6.5,False,False,False
6.827579999999999,3.7931,6.827579999999999,20,60,6.5,False,False,False
63.65601,28.29156,40.07971,22,70,6.0,False,True,False
30.3815,14.58312,26.73572,25,80,6.5,False,False,True
107.54025,51.61931999999999,94.63541999999998,25,80,6.5,False,False,True
35.48583,15.77148,22.34293,22,70,6.0,False,True,False
7.0821000000000005,3.1476000000000006,7.0821000000000005,28,65,6.0,True,False,False
23.80293,10.57908,14.98703,22,70,6.0,False,True,False
35.44775,17.01492,31.19402,25,80,6.5,False,False,True
73.50425,35.28204,64.68374,25,80,6.5,False,False,True
15.0309,8.3505,15.0309,20,60,6.5,False,False,False
28.78011,12.79116,18.12081,22,70,6.0,False,True,False
26.68248,11.85888,16.80008,22,70,6.0,False,True,False
36.405,17.4744,32.0364,25,80,6.5,False,False,True
5.947019999999999,3.3039,5.947019999999999,20,60,6.5,False,False,False
28.23966,15.6887,28.23966,20,60,6.5,False,False,False
18.00009,8.00004,11.33339,22,70,6.0,False,True,False
1.5723,0.8734999999999999,1.5723,20,60,6.5,False,False,False
31.694,15.21312,27.89072,25,80,6.5,False,False,True
5.53842,3.0769,5.53842,20,60,6.5,False,False,False
40.5,18.0,25.5,22,70,6.0,False,True,False
59.75720999999999,26.55876,37.62491,22,70,6.0,False,True,False
13.5,6.0,8.5,22,70,6.0,False,True,False
22.57443,10.03308,14.21353,22,70,6.0,False,True,False
17.231749999999998,8.271239999999999,15.163939999999998,25,80,6.5,False,False,True
168.16923,74.74188,105.88433,22,70,6.0,False,True,False
7.758539999999999,4.3103,7.758539999999999,20,60,6.5,False,False,False
26.67168,14.8176,26.67168,20,60,6.5,False,False,False
21.89187,9.72972,13.78377,22,70,6.0,False,True,False
3.35592,1.8644,3.35592,20,60,6.5,False,False,False
99.21575,47.62356,87.30986,25,80,6.5,False,False,True
33.23875,15.9546,29.2501,25,80,6.5,False,False,True
17.13186,9.5177,17.13186,20,60,6.5,False,False,False
69.9948,31.1088,44.0708,22,70,6.0,False,True,False
27.0,12.0,17.0,22,70,6.0,False,True,False
6.782579999999999,3.7681,6.782579999999999,20,60,6.5,False,False,False
7.594740000000001,4.2193000000000005,7.594740000000001,20,60,6.5,False,False,False
12.24,6.800000000000001,12.24,20,60,6.5,False,False,False
20.25,9.0,12.75,22,70,6.0,False,True,False
22.42332,12.4574,22.42332,20,60,6.5,False,False,False
71.68959,31.86204,45.13789,22,70,6.0,False,True,False
39.48399,17.54844,24.86029,22,70,6.0,False,True,False
54.0,24.0,34.0,22,70,6.0,False,True,False
46.63629,20.72724,29.36359,22,70,6.0,False,True,False
15.126120000000002,8.403400000000001,15.126120000000002,20,60,6.5,False,False,False
36.9565,17.73912,32.521719999999995,25,80,6.5,False,False,True
1.39806,0.62136,1.39806,28,65,6.0,True,False,False
21.6,9.6,21.6,28,65,6.0,True,False,False
1.52415,0.6774,1.52415,28,65,6.0,True,False,False
50.26158,22.33848,31.64618,22,70,6.0,False,True,False
26.54991,11.79996,16.71661,22,70,6.0,False,True,False
5.83497,2.5933200000000003,5.83497,28,65,6.0,True,False,False
95.235,45.7128,83.80680000000001,25,80,6.5,False,False,True
81.0,36.0,51.0,22,70,6.0,False,True,False
12.5217,6.9565,12.5217,20,60,6.5,False,False,False
16.93602,9.4089,16.93602,20,60,6.5,False,False,False
66.21325,31.78236,58.26766,25,80,6.5,False,False,True
118.29025,56.77932,104.09542,25,80,6.5,False,False,True
18.224500000000003,8.747760000000001,16.037560000000003,25,80,6.5,False,False,True
13.5,6.0,8.5,22,70,6.0,False,True,False
51.03081,22.68036,32.13051,22,70,6.0,False,True,False
25.28825,12.13836,22.25366,25,80,6.5,False,False,True
12.5,6.0,11.0,25,80,6.5,False,False,True
12.46536,6.9252,12.46536,20,60,6.5,False,False,False
8.82414,3.92184,8.82414,28,65,6.0,True,False,False
61.67549999999999,29.60424,54.27444,25,80,6.5,False,False,True
17.3628,9.646,17.3628,20,60,6.5,False,False,False
7.5483,4.1935,7.5483,20,60,6.5,False,False,False
8.2692,4.593999999999999,8.2692,20,60,6.5,False,False,False
11.5263,6.403499999999999,11.5263,20,60,6.5,False,False,False
104.085,46.26,65.535,22,70,6.0,False,True,False
37.50003,16.666680000000003,23.611130000000003,22,70,6.0,False,True,False
65.86125,31.6134,57.9579,25,80,6.5,False,False,True
18.0,10.0,18.0,20,60,6.5,False,False,False
16.36475,7.85508,14.40098,25,80,6.5,False,False,True
2.40003,1.06668,2.40003,28,65,6.0,True,False,False
2.77128,1.23168,2.77128,28,65,6.0,True,False,False
79.88463,35.50428,50.29773,22,70,6.0,False,True,False
12.27042,6.8169,12.27042,20,60,6.5,False,False,False
7.32861,3.25716,7.32861,28,65,6.0,True,False,False
35.89750000000001,17.230800000000002,31.589800000000004,25,80,6.5,False,False,True
18.78255,8.3478,11.82605,22,70,6.0,False,True,False
46.7225,22.4268,41.1158,25,80,6.5,False,False,True
27.0,12.0,17.0,22,70,6.0,False,True,False
27.0,12.0,17.0,22,70,6.0,False,True,False
5.142779999999999,2.8570999999999995,5.142779999999999,20,60,6.5,False,False,False
21.37716,11.8762,21.37716,20,60,6.5,False,False,False
136.16802,60.51912,85.73542,22,70,6.0,False,True,False
16.748820000000002,9.3049,16.748820000000002,20,60,6.5,False,False,False
1.91484,0.85104,1.91484,28,65,6.0,True,False,False
68.76925,33.009240000000005,60.516940000000005,25,80,6.5,False,False,True
38.38617,17.06052,24.16907,22,70,6.0,False,True,False
32.62625,15.6606,28.7111,25,80,6.5,False,False,True
10.76778,5.9821,10.76778,20,60,6.5,False,False,False
14.04,7.800000000000001,14.04,20,60,6.5,False,False,False
10.97136,6.095199999999999,10.97136,20,60,6.5,False,False,False
31.25,15.0,27.5,25,80,6.5,False,False,True
60.63075,29.10276,53.35506,25,80,6.5,False,False,True
37.10799,16.49244,23.36429,22,70,6.0,False,True,False
8.1,3.6,8.1,28,65,6.0,True,False,False
12.5,6.0,11.0,25,80,6.5,False,False,True
11.60172,6.4454,11.60172,20,60,6.5,False,False,False
45.78625,21.9774,40.2919,25,80,6.5,False,False,True
18.50976,10.2832,18.50976,20,60,6.5,False,False,False
28.22715,12.5454,17.77265,22,70,6.0,False,True,False
9.42858,5.2381,9.42858,20,60,6.5,False,False,False
20.25,9.0,12.75,22,70,6.0,False,True,False
28.6092,12.7152,18.013199999999998,22,70,6.0,False,True,False
11.00975,5.28468,9.68858,25,80,6.5,False,False,True
10.8,6.0,10.8,20,60,6.5,False,False,False
14.37775,6.90132,12.65242,25,80,6.5,False,False,True
71.76627,31.896120000000003,45.18617,22,70,6.0,False,True,False
32.0755,15.39624,28.22644,25,80,6.5,False,False,True
31.45122,13.97832,19.80262,22,70,6.0,False,True,False
16.6716,9.262,16.6716,20,60,6.5,False,False,False
64.8525,31.1292,57.0702,25,80,6.5,False,False,True
14.47,6.9456,12.7336,25,80,6.5,False,False,True
43.36362,19.27272,27.30302,22,70,6.0,False,True,False
53.37927,23.72412,33.60917,22,70,6.0,False,True,False
20.0,9.6,17.6,25,80,6.5,False,False,True
14.91426,6.62856,9.39046,22,70,6.0,False,True,False
41.39991,18.39996,26.06661,22,70,6.0,False,True,False
7.23708,3.21648,7.23708,28,65,6.0,True,False,False
22.88525,10.98492,20.13902,25,80,6.5,False,False,True
29.4065,14.11512,25.877720000000004,25,80,6.5,False,False,True
21.6,9.6,13.6,22,70,6.0,False,True,False
18.13536,10.0752,18.13536,20,60,6.5,False,False,False
7.16526,3.1845600000000003,7.16526,28,65,6.0,True,False,False
35.99991,15.999959999999998,22.66661,22,70,6.0,False,True,False
40.23837,17.88372,25.33527,22,70,6.0,False,True,False
1.00008,0.44448,1.00008,28,65,6.0,True,False,False
49.71429,22.09524,31.30159,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
16.65342,9.2519,16.65342,20,60,6.5,False,False,False
7.666740000000001,4.2593000000000005,7.666740000000001,20,60,6.5,False,False,False
14.73318,8.1851,14.73318,20,60,6.5,False,False,False
53.636,25.74528,47.19968000000001,25,80,6.5,False,False,True
32.10003,14.26668,20.21113,22,70,6.0,False,True,False
17.349249999999998,8.327639999999999,15.26734,25,80,6.5,False,False,True
93.06711,41.36316,58.59781,22,70,6.0,False,True,False
33.107130000000005,14.714280000000002,20.84523,22,70,6.0,False,True,False
47.03778,20.90568,29.61638,22,70,6.0,False,True,False
9.72,5.4,9.72,20,60,6.5,False,False,False
60.75,27.0,38.25,22,70,6.0,False,True,False
5.99994,3.3332999999999995,5.99994,20,60,6.5,False,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
11.27412,6.2634,11.27412,20,60,6.5,False,False,False
38.735,18.5928,34.086800000000004,25,80,6.5,False,False,True
35.98641,15.99396,22.65811,22,70,6.0,False,True,False
46.76475,22.44708,41.15298,25,80,6.5,False,False,True
38.02923,16.90188,23.94433,22,70,6.0,False,True,False
55.54547999999999,24.686879999999995,34.97308,22,70,6.0,False,True,False
3.39822,1.51032,3.39822,28,65,6.0,True,False,False
14.727239999999998,8.181799999999999,14.727239999999998,20,60,6.5,False,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
15.3845,7.38456,13.53836,25,80,6.5,False,False,True
24.82758,11.03448,15.632179999999998,22,70,6.0,False,True,False
6.23079,2.76924,6.23079,28,65,6.0,True,False,False
71.13575,34.14516,62.59946,25,80,6.5,False,False,True
16.94934,9.4163,16.94934,20,60,6.5,False,False,False
3.72222,1.6543200000000002,3.72222,28,65,6.0,True,False,False
27.8135,13.350479999999996,24.47588,25,80,6.5,False,False,True
13.54175,6.50004,11.91674,25,80,6.5,False,False,True
28.12131,12.498360000000002,17.706010000000003,22,70,6.0,False,True,False
2.97081,1.32036,2.97081,28,65,6.0,True,False,False
13.02075,6.24996,11.45826,25,80,6.5,False,False,True
19.49454,8.66424,12.27434,22,70,6.0,False,True,False
8.30772,4.6154,8.30772,20,60,6.5,False,False,False
23.87682,13.2649,23.87682,20,60,6.5,False,False,False
24.38316,10.83696,15.35236,22,70,6.0,False,True,False
25.0,12.0,22.0,25,80,6.5,False,False,True
25.0,12.0,22.0,25,80,6.5,False,False,True
25.57062,11.364719999999998,16.100019999999997,22,70,6.0,False,True,False
14.24493,6.33108,8.96903,22,70,6.0,False,True,False
106.31075,51.029160000000005,93.55346,25,80,6.5,False,False,True
4.71339,2.09484,4.71339,28,65,6.0,True,False,False
9.58878,5.3271,9.58878,20,60,6.5,False,False,False
48.76575,23.40756,42.91386,25,80,6.5,False,False,True
16.124760000000002,8.958200000000001,16.124760000000002,20,60,6.5,False,False,False
27.00054,15.0003,27.00054,20,60,6.5,False,False,False
15.42861,6.85716,9.71431,22,70,6.0,False,True,False
11.8755,6.597499999999999,11.8755,20,60,6.5,False,False,False
40.69845,18.0882,25.62495,22,70,6.0,False,True,False
1.61838,0.71928,1.61838,28,65,6.0,True,False,False
77.00775,36.96372,67.76682,25,80,6.5,False,False,True
17.31675,8.31204,15.23874,25,80,6.5,False,False,True
15.244,7.317119999999999,13.41472,25,80,6.5,False,False,True
32.28255,14.3478,20.32605,22,70,6.0,False,True,False
54.0,24.0,34.0,22,70,6.0,False,True,False
51.29874999999999,24.6234,45.1429,25,80,6.5,False,False,True
14.694749999999996,7.053479999999999,12.93138,25,80,6.5,False,False,True
15.1515,7.27272,13.33332,25,80,6.5,False,False,True
51.00525,24.48252,44.88462,25,80,6.5,False,False,True
12.43206,6.9067,12.43206,20,60,6.5,False,False,False
39.70593,17.64708,25.00003,22,70,6.0,False,True,False
6.42438,3.5691,6.42438,20,60,6.5,False,False,False
15.50772,8.6154,15.50772,20,60,6.5,False,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
30.375,13.5,19.125,22,70,6.0,False,True,False
47.52054,21.12024,29.92034,22,70,6.0,False,True,False
15.3,8.5,15.3,20,60,6.5,False,False,False
10.48896,4.66176,10.48896,28,65,6.0,True,False,False
12.4555,5.97864,10.96084,25,80,6.5,False,False,True
3.0942,1.3752,3.0942,28,65,6.0,True,False,False
21.773340000000005,12.096300000000005,21.773340000000005,20,60,6.5,False,False,False
21.73925,10.43484,19.13054,25,80,6.5,False,False,True
57.5155,27.60744,50.61364,25,80,6.5,False,False,True
29.372000000000003,14.098560000000004,25.84736,25,80,6.5,False,False,True
55.67625,26.7246,48.99510000000001,25,80,6.5,False,False,True
39.86172,17.71632,25.09812,22,70,6.0,False,True,False
61.42325,29.48316,54.05246,25,80,6.5,False,False,True
2.37681,1.05636,2.37681,28,65,6.0,True,False,False
24.6393,13.6885,24.6393,20,60,6.5,False,False,False
61.432500000000005,29.4876,54.0606,25,80,6.5,False,False,True
6.75,3.0,4.25,22,70,6.0,False,True,False
92.99988,41.33328,58.55548,22,70,6.0,False,True,False
13.776,6.61248,12.12288,25,80,6.5,False,False,True
13.199940000000002,7.3333,13.199940000000002,20,60,6.5,False,False,False
27.504,13.20192,24.20352,25,80,6.5,False,False,True
7.50006,4.1667000000000005,7.50006,20,60,6.5,False,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
17.38224,9.6568,17.38224,20,60,6.5,False,False,False
23.75784,10.55904,14.95864,22,70,6.0,False,True,False
48.96612,21.76272,30.83052,22,70,6.0,False,True,False
7.50006,4.1667000000000005,7.50006,20,60,6.5,False,False,False
83.89277999999999,37.28568,52.82138,22,70,6.0,False,True,False
23.449,11.25552,20.63512,25,80,6.5,False,False,True
26.72271,11.87676,16.82541,22,70,6.0,False,True,False
1.8063,0.8028,1.8063,28,65,6.0,True,False,False
19.636380000000003,10.9091,19.636380000000003,20,60,6.5,False,False,False
24.45714,13.5873,24.45714,20,60,6.5,False,False,False
51.84675,24.88644,45.62514,25,80,6.5,False,False,True
24.3,10.8,15.3,22,70,6.0,False,True,False
23.462460000000004,13.0347,23.462460000000004,20,60,6.5,False,False,False
47.25,21.0,29.75,22,70,6.0,False,True,False
3.32208,1.47648,3.32208,28,65,6.0,True,False,False
11.94552,6.6364,11.94552,20,60,6.5,False,False,False
13.5,7.5,13.5,20,60,6.5,False,False,False
39.91302,17.73912,25.13042,22,70,6.0,False,True,False
66.58800000000001,31.96224,58.597440000000006,25,80,6.5,False,False,True
38.99394,17.330640000000002,24.55174,22,70,6.0,False,True,False
236.85642,105.26952,149.13181999999998,22,70,6.0,False,True,False
21.06288,11.7016,21.06288,20,60,6.5,False,False,False
26.25831,11.67036,16.53301,22,70,6.0,False,True,False
16.149510000000003,7.177560000000001,10.16821,22,70,6.0,False,True,False
6.4287,2.8572,6.4287,28,65,6.0,True,False,False
12.57417,5.588519999999999,12.57417,28,65,6.0,True,False,False
37.873250000000006,18.179160000000003,33.32846,25,80,6.5,False,False,True
26.17375,12.5634,23.0329,25,80,6.5,False,False,True
3.67605,1.6338,3.67605,28,65,6.0,True,False,False
13.38228,7.4346,13.38228,20,60,6.5,False,False,False
44.5085,21.36408,39.16748,25,80,6.5,False,False,True
7.49592,4.1644,7.49592,20,60,6.5,False,False,False
9.9,5.5,9.9,20,60,6.5,False,False,False
27.93096,12.41376,17.58616,22,70,6.0,False,True,False
9.56934,4.25304,9.56934,28,65,6.0,True,False,False
25.3635,12.17448,22.31988,25,80,6.5,False,False,True
11.759940000000002,6.5333000000000006,11.759940000000002,20,60,6.5,False,False,False
85.52006999999999,38.00892,53.84597,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
10.73736,5.965199999999999,10.73736,20,60,6.5,False,False,False
35.99991,15.999959999999998,22.66661,22,70,6.0,False,True,False
10.58022,4.70232,10.58022,28,65,6.0,True,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
70.85637,31.49172,44.61327,22,70,6.0,False,True,False
22.82715,10.1454,14.37265,22,70,6.0,False,True,False
26.94475,12.93348,23.71138,25,80,6.5,False,False,True
12.69225,6.09228,11.16918,25,80,6.5,False,False,True
8.666640000000001,4.8148,8.666640000000001,20,60,6.5,False,False,False
30.85722,13.71432,19.42862,22,70,6.0,False,True,False
13.5,6.0,8.5,22,70,6.0,False,True,False
62.9475,30.2148,55.3938,25,80,6.5,False,False,True
20.58825,9.88236,18.11766,25,80,6.5,False,False,True
18.9945,10.5525,18.9945,20,60,6.5,False,False,False
10.8,4.800000000000001,10.8,28,65,6.0,True,False,False
32.05125,15.3846,28.2051,25,80,6.5,False,False,True
33.823440000000005,15.03264,21.29624,22,70,6.0,False,True,False
5.38191,2.39196,5.38191,28,65,6.0,True,False,False
46.7825,22.4556,41.1686,25,80,6.5,False,False,True
19.2222,10.679,19.2222,20,60,6.5,False,False,False
3.27852,1.8214,3.27852,20,60,6.5,False,False,False
7.363619999999999,4.0909,7.363619999999999,20,60,6.5,False,False,False
